1214.0,759.5,1164.25,977.25,1201.0,930.0,1427.75,799.5,1006.25,783.5,728.5,419.25,1389.5,730.0,1306.25,675.5,1359.5,1000.25,1284.5,1350.0,751.0,1418.75,1276.5,1645.75,860.0,745.5,1426.25,783.5,1149.75,1482.25
3222.5,2779.25,3592.25,3456.25,3363.0,3151.0,3185.5,3415.0,3082.5,3577.75,3367.25,2174.25,3570.25,3426.75,2736.25,3834.5,3364.25,2803.5,3517.5,3109.0,3619.5,3623.0,3199.75,3236.5,3301.75,3412.75,4095.5,3082.5,3416.5,3376.25
